created_at,full_text
2025-09-21 10:18:25+00:00,Kasus pembunuh4an kacab salah satu bank membuka tabir baru setelah salah satu tersangka mencoba mengajukan diri sebagai justice collaborator. Saksikan di program EKSPOS episode TUNTUTAN 17+8: BERSAMA MENGAWAL INDONESIA BERBENAH . Minggu 21 September 2025 pukul 17.30 WIB. https://t.co/BowHSPyvbR
2025-09-23 10:42:45+00:00,Burberry SS 2026 temanya 17+8 Tuntutan Rakyat
2025-09-18 10:26:35+00:00,Semestinya ada evaluasi kinerja kabinet secara menyeluruh. Desakan publik termasuk yang terangkum dalam tuntutan 17+8 harusnya bisa dijawab melalui reshuffle. #Polhuk #AdadiKompas https://t.co/WKLvvzFBjs
2025-09-26 11:51:01+00:00,@dazaigojo okeii makasih kakk
2025-09-18 10:28:40+00:00,Semestinya ada evaluasi kinerja kabinet secara menyeluruh. Desakan publik termasuk yang terangkum dalam tuntutan 17+8 harusnya bisa dijawab melalui reshuffle. #Polhuk #AdadiKompas https://t.co/LvdmGRdyCL
2025-09-18 08:06:28+00:00,Di satu sisi menurut gw bagus banget kalau pembicara/narasumber dibayar dengan layak atas keilmuannya. Terutama ketika bisa menentukan tarif sendiri. Di sisi lain gw kesel ngeliat tuntutan rakyat dijadikan sebagai komoditas jualan konten.
2025-09-28 10:00:19+00:00,Reformasi polri Ok Tapi yang penting bagi kami ganti segera kapolri Itu tuntutan rakyat lho Gak susahkan Mr President? Klo begitu kapan kau lakukan? #IjazahGibranPalsu #IjazahGibranPalsu
2025-09-15 07:44:06+00:00,Salsa itu dulunya die hard jkw rupanya. Hmm pantes gw wkt liat 17+1 tuntutan rakyat kok ada kurang point nya. Mana point adili jkw dan makzulkan Gibran yg paling rakyat inginkan. Pokoknya klo dia blm berani kritik jkw/gibran gw ga mau percaya dulu sm vocal nya 
2025-09-28 12:59:46+00:00,Ingat issue keracunan jangan sampai melupakan Tuntutan Rakyat : 1.Adili Jokowi&amp;Kroni2nya 2.Makzulkan Gibran 3.Sahkan RUU Perampasan Aset 4.Ganti Kapolri 5.dsb @EviDrajat @PaltiWest @GunRomli @mohmahfudmd @__AnakKolong @_satrio_aji_ @NgkongRoses @susno2g
2025-09-17 06:54:28+00:00,Dah baca ...⁉️ Jangan lupa di..C A T A T ️ biar nempel di utek kalian para termul. 17 Plus 8 Tuntutan Rakyat RUU Perampasan Aset Koruptor diTargetkan Rampung SEBELUM 2026. @puanmaharani_ri n @bang_dasco https://t.co/H0aavuD6j4
2025-09-19 04:31:46+00:00,Tuntutan 17+8 menguap dugaan rencana darurat militer terlupakan pajak waris berasa transaksi impor kabinet makin gemuk semua sibuk nyari BBM swasta hilang semua dipaksa beli produk oplosan. Kasian WNI kena lagi aja ntah sampai kapan ‍️ https://t.co/23DkSzFevU
2025-09-19 13:55:25+00:00,Terutama dengan adanya tuntutan 17+8 drama SPBU swasta dan masalah lainnya. Jangan sampai nambah masalah beli alutsista kemahalan dan gak jelas padahal rakyat lagi kelaparan. #batalKAAN #hentikanpengadaanistifclass
2025-09-18 06:08:00+00:00,TNI Jaga DPR Dinilai Bertentangan dengan Tuntutan Rakyat Ini Kata Koalisi Sipil https://t.co/0vsYD9xYek
2025-09-19 10:35:35+00:00,Ini Perkembangan Tuntutan 17+8 #shorts https://t.co/DOnoViVAOR via @YouTube
2025-09-17 02:57:22+00:00,Ayo mbak @puanmaharani_ri segerakan dan sempurnakan RUU Perampasan Aset Koruptor agar segera disahkan. Masyarakat menunggu loh @DPR_RI @bang_dasco https://t.co/RLn1ANdtx2 https://t.co/CPYGn2h8gj
2025-09-19 07:12:50+00:00,Sebanyak 42 orang ditetapkan sebagai tersangka oleh polisi terkait demonstrasi akhir Agustus sampai awal September 2025. Mereka dijerat dengan pasal berbeda-beda. https://t.co/ialNjhG7vF https://t.co/PNbRIv1yiC
2025-09-16 07:20:39+00:00,Prabowo lihat tuntutan 17+8 ini: Normatif. 
2025-09-18 01:31:49+00:00,Membedah Tuntutan 17+8 Dengan Ketua BEM UI (Episode 1) https://t.co/ADF5aTbfuK
2025-09-15 11:15:00+00:00,Tonton #DipoInvestigasi bersama @DipoNurbahagia dalam episode KAWAL TUNTUTAN RAKYAT &amp; TIM PENCARI FAKTA TRAGEDI AGUSTUS malam ini pkl 20.30 WIB di @KompasTV! : https://t.co/rUTSoY8ekA https://t.co/IaJeAIcBiE
2025-09-17 08:31:40+00:00,Bu @puanmaharani_ri apa artinya demo yg memakan korban jiwa 10 orang itu tak cukup ? Bukankah RUU Perampasan Aset bagian dari tuntutan 17+8? Mestinya DPR banyak kerja bukan banyak drama.
2025-09-17 03:51:22+00:00,Presiden Prabowo Subianto dikabarkan akan kembali merombak kabinet atau reshuffle dalam waktu dekat. Perombakan kabinet ini dikabarkan sebagai upaya pemerintah merespons tuntutan rakyat 17+8 saat demonstrasi besar pada Agustus lalu. https://t.co/nUghjWhxMo
2025-09-17 04:30:53+00:00,Meski sudah berhasil meng-over simplicity tuntutan rakyat tp malah jd cover tempo dan dikasih lampu sorot sbg (((kolektif))) 17+8. Kelakuannya kok ya makin kek pejabat
2025-09-19 04:04:30+00:00,Jawaban yang baik ditengah gesekan yang seolah-olah membenturkan antar warga. Saya juga tidak sepakat dengan beberapa tuntutan 17+8 ataupun statment kemenangan kecil . Tapi tolong jangan mengkerdilkan beliau dan banyak bumbu fitnah.
2025-09-18 01:33:09+00:00,Membedah Tuntutan 17+8 bersama Ketua BEM UI (Episode 2) https://t.co/aP4CLHlFew
2025-09-16 23:00:00+00:00,Keputusan Menhan Sjafrie yang setujui TNI jaga gedung DPR telah menuai kritik dari Koalisi Masyarakat Sipil yang menilai tindakan ini melanggar UU TNI. https://t.co/fQEC5aUB5u
2025-09-15 13:17:57+00:00,Ketua BEM UI Ditantang Bongkar Fakta Tuntutan 17+8 || OTT https://t.co/47PVmgEXHi
2025-09-17 00:00:01+00:00,Menhan Sjafrie Sebut Gedung DPR Akan Terus Dijaga TNI Koalisi Sipil Protes: Tak Sejalan Tuntutan 17+8! https://t.co/bYRcmU31WK
2025-09-15 15:23:22+00:00,17+8 Tuntutan Rakyat kemarahan rakyat kemarin hanyalah alat! #WhoHurtYou 
2025-09-23 00:02:42+00:00,17+8 Tuntutan Rakyat yang Meredup https://t.co/SeEHCoNMbe
2025-09-18 23:31:21+00:00,Bisa jadi Nepal terinspirasi dari Konoha dan jangan sampai di Konoha lebih parah dari Nepal Bila situasi memanas tuntutan Rakyat tidak terpenuhi
2025-09-27 16:36:02+00:00,@Yooharaml 17+8 tuntutan rakyat??? udah saatnya kamu beli ip 17 cayang
2025-09-09 03:13:02+00:00,17+8 Tuntutan Rakyat katanya buat semua orang tapi faktanya nggak semua pro rakyat. Tapi soal ekonomi Menkeu udah respon positif kok targetin growth ngebut ke 6 7% https://t.co/eYcO1PtrsO
2025-09-09 11:07:23+00:00,Menteri Keuangan Purbaya Yudhi Sadewa meminta maaf soal komentarnya mengenai tuntutan 17+8. Sebelumnya ia sempat menyebut tuntutan itu hanya datang dari sebagian kecil rakyat. Purbaya mengaku dirinya masih adaptasi di jabatan barunya sebagai Menteri Keuangan. Mantan bos LPS https://t.co/rpAosclPLv
2025-09-10 05:30:05+00:00,Kakak OJOL ini ternyata lebih cerdas lebih waras daripada influencer yang suka demo dengan tuntutan 17+8.. Keren KK https://t.co/AjS1yG5zvX
2025-09-11 01:19:25+00:00,WASPADA BULAN SEPTEMBER BULAN PKI.... TUNTUTAN 17+8 OK TAPI TNI HARUS BERSAMA RAKYAT KHUSUSNYA DI BULAN SEPTEMBER INI....‼️ #GengSoloPenebarKudeta #GengSoloPenebarKudeta 🆘🆗 https://t.co/HwzD4aOt4c
2025-09-10 02:30:00+00:00,Wakil Kepala Staf Kepresidenan Indonesia Muhammad Qodari menilai bahwa sudah 80 persen tuntutan rakyat yang dilayangkan kepada pemerintah terpenuhi. Simak berita selengkapnya di https://t.co/GgtZcy4bbs #HardNews_Politik #FlashOne #TuntutanRakyat #PRuntukDPR #MQodari #FO04 https://t.co/R9XVIHJAd3
2025-09-09 05:44:24+00:00,Menteri Keuangan baru Purbaya Yudhi Sadewa meminta maaf atas pernyataanya yang menuai banyak kritik soal tuntutan 17+8. Purbaya juga meminta pada rekan-rekan wartawan memberinya waktu untuk bekerja. Beri saya waktu untuk bekerja dengan baik nanti kalau sudah beberapa bulan https://t.co/KnxFEdAjw6
2025-09-12 09:17:38+00:00,Lanjutkan tuntaskan tuntutan 17+8 warga sipil https://t.co/JiGct1R20c
2025-09-09 04:27:27+00:00,Menteri Keuangan Purbaya Yudhi Sadewa menilai gerakan 17+8 Tuntutan Rakyat yang muncul dalam sejumlah aksi demonstrasi akhir Agustus 2025 tidak mencerminkan keseluruhan aspirasi masyarakat Indonesia. Menurut Purbaya tuntutan tersebut hanya berasal dari sebagian kecil kelompok https://t.co/inz0gCPmy2
2025-09-10 04:36:00+00:00,Perwakilan mahasiswa dari BEM UI berorasi di depan Gedung DPR RI &amp; menyinggung respons pemerintah atas 17+8 tuntutan Rakyat. . . . . Olahraga Satukan Kita Menteri Keuangan Pagiii 6000 mah Raffi Ahmad Rabu. https://t.co/lOmTeO1kwK
2025-09-10 09:03:18+00:00,Mahasiswa serukan: 17+8 Tuntutan Rakyat harus dilunasi bukan ditunda. Baru 3 titik tercapai sisanya: janji mundur atau diabaikan. Rakyat menunggu tindakan nyata DPR bukan retorika. #RakyatTagihJanji #17plus8TuntutanRakyat https://t.co/UabfMtV2yN
2025-09-09 03:06:46+00:00,#CatatanPemred Menkeu Baru dan Seni Berbicara yang Lupa Empati Hari pertama menjabat Purbaya Yudhi Sadewa Menteri Keuangan langsung mengeluarkan kalimat tentang tuntutan 17+8 yang jadi sorotan: Itu suara sebagian kecil rakyat kita nanti kalau ekonomi tumbuh 6 7 persen https://t.co/iLgW0OhYs6
2025-09-09 12:14:52+00:00,Atas pernyataannya yang dinilai tidak empati saat menjawab poin 17+8 tuntutan rakyat hanya berasal dari sebagian kecil masyarakat Menkeu Purbaya Yudhi Sadewa meminta maaf https://t.co/jRdupRu9q7 https://t.co/Z7ltoLHfoh
2025-09-11 12:48:04+00:00, Lagi ramai di medsos: 17+8 Tuntutan Rakyat. Tuntutan ini muncul setelah serangkaian aksi demo di berbagai daerah. Apa aja isinya &amp; kenapa penting buat kita kawal? A Thread https://t.co/HGyOUD34aV
2025-09-09 14:02:21+00:00,Menkeu Purbaya Yudhi Sadewa meminta maaf kepada semua pihak terkait pernyataannya yang viral saat merespons tuntutan 17+8 pada Selasa (9/9) di Kompleks Istana Kepresidenan Jakarta. Ia menegaskan bahwa bukan hanya sebagian kecil rakyat saja yang merasa susah apabila ekonomi https://t.co/cFMSL3DEXx
2025-09-09 07:39:51+00:00,Menkeu Purbaya Yudhi Sadewa menyebut gelombang 17+8 Tuntutan Rakyat lahir dari keresahan sebagian kecil masyarakat. Baca selengkapnya di sini : https://t.co/YVmnGT1fn4 #Menkeu Purbaya Yudhi Sadewa Sri Mulyani #tuntutanrakyat Ladaku Lebanon Berani Wujudkan Visi https://t.co/lXP3dSUFwm
2025-09-10 02:35:56+00:00,WOW I LOVE SCREAMING INTO A VOID SETAHUN LEBIH BILANG INI JEBAKAN DAN UJUNG-UJUNGNYA SEKARANG DI BUM RUSH KARENA DIMASUKIN KE TUNTUTAN 17+8 https://t.co/ouhmSIAi4l
2025-09-09 03:35:45+00:00,Menteri Keuangan Purbaya Yudhi Sadewa merespons 17+8 tuntutan rakyat yang disuarakan masyarakat sipil. Ia mengaku belum mempelajarinya namun menyebut tuntutan itu berasal dari sebagian kecil rakyat. Respons ini menuai sorotan karena dinilai mereduksi substansi aspirasi https://t.co/6pAUo2uPcH
2025-09-09 08:45:00+00:00,Viral di media sosial SMA Kolese Gonzaga usai menyatakan sikap mendukung 17+8 Tuntutan Rakyat. Selain itu Gonzaga juga menyerukan sikap menolak pandangan pelajar dilarang terlibat dalam aksi demonstrasi. Hal ini disampaikan dalam pernyataan sikap yang ditandatangani oleh Kepala https://t.co/yMLK65VR3s
2025-09-08 09:33:45+00:00,Presiden Prabowo menanggapi 17+8 Tuntutan Rakyat yang mencuat usai demonstrasi akhir Agustus lalu. Ia menyebut sebagian tuntutan masuk akal termasuk pembentukan Tim Investigasi Independen kasus Affan Kurniawan. Sementara itu terkait tuntutan penarikan TNI dari pengamanan https://t.co/VgyZkvNQzZ
2025-09-09 07:19:43+00:00,Masa aksi mahasiswa dari beberapa perguran tinggi telah berkumpul di jalan Gerbang Pemuda dan akan long march ke Gerbang Utama gedung DPR RI Jakarta untuk menyampaikan tuntutan 17+8 siang ini Selasa (09/09). Awm #BeritaElshinta https://t.co/HR0qqvBn1o
2025-09-09 07:19:56+00:00,Belum genap satu hari menjadi Menteri Keuangan Purbaya Yudhi Sadewa mendapat kritikan dari masyarakat atas pernyataannya soal 17+8 Tuntutan Rakyat yang dinilai tidak empati. Purbaya langsung memohon maaf kepada masyarakat atas pernyataan yang dia lontarkan saat konferensi pers https://t.co/HpF3MhP9Jc
2025-09-10 00:12:57+00:00,Bahlil Lahadalia Janji Partai Golkar Beri Respons Terukur Soal 17+8 Tuntutan Rakyat https://t.co/c7wpR10qbf #golkarsolid #partaigolkar #bahlillahadalia #golkarpedia #BahlilLahadalia https://t.co/xomXpaNOZ5
2025-09-09 07:31:26+00:00,Menkeu Pengganti Sri Mulyani Soal 17+8 Tuntutan Rakyat https://t.co/AlyRpbajeQ lewat @Keuangan News https://t.co/FEzbWjZv4Q
2025-09-11 19:12:38+00:00,@AchillSlebor @ladifsaint Aksi BEM UI menuntut pencopotan Purbaya Yudhi Sadewa sebagai Menkeu karena pernyataannya dianggap meremehkan 17+8 Tuntutan Rakyat menyebutnya suara sebagian kecil rakyat yang terganggu tanpa mempelajarinya. Hal ini dinilai menyakiti hati masyarakat. Purbaya telah minta maaf dan
2025-09-11 02:39:39+00:00,Tuntutan 17 + 8 yang kaya visi misi capres dibilang makar wak Gimana tuntutan ormas yang minta pejabat mundur itu mana ada Islam islamnya pulan. Apa ga dibilang radikalisme tuh
2025-09-14 05:58:55+00:00,berarti lu jg harus benci influencer yg ujug2 muncul bikin rumus tuntutan 17+8 itu congg awokwokwok
2025-09-09 07:34:13+00:00,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengaku akan berhati-hati atas ucapan yang ia katakan terutama mempertimbangkan jabatan yang dia emban saat ini. Hal itu ia sampaikan menyusul pernyataan kontroversialnya soal 17+8 Tuntutan Rakyat yang dinilai meremehkan publik. https://t.co/26q5qsljLF
2025-09-10 07:59:21+00:00,Menkeu Purbaya Yudhi Sadewa mengoreksi ucapannya soal tuntutan 17+8 yang sebelumnya menuai kritik publik. Ia menegaskan aspirasi yang disampaikan lewat demonstrasi justru menunjukkan keresahan banyak masyarakat bukan hanya sebagian kecil saja. Purbaya menyampaikan permintaan https://t.co/fbRk03yCek
2025-09-09 08:33:21+00:00,Yg dikritik dari pernyataan Menkeu baru itu substansi nya min. Nganggep tuntutan 17+8 kecil. Urusan perut. Dia minta maafnya soal gaya. Gak NYAMBUNG.
2025-09-09 07:58:15+00:00,Masa aksi dari mahasiswa telah tiba di depan pintu gerbang utama DPR RI Senayan Jakarta untuk menyampaikan tuntutan 17+8 sore ini Selasa (09/09). Awm #BeritaElshinta https://t.co/aRFo5MYvTG
2025-09-10 03:18:51+00:00,------ 14 Jam di HAMBALANG Respons Presiden Soal : 17+8 Tuntutan Rakyat Presiden Prabowo Kembali Mengundang 6 Pemred ke Hambalang Salah Satunya UNI LUBIS. Presiden Akhirnya Mau Menjawab Secara On The Record. https://t.co/6bYDOVRzXc
2025-09-09 09:38:38+00:00,Daftar 4 Partai yang Telah Merespons 17+8 Tuntutan Rakyat https://t.co/IEHBRhUQo0
2025-09-09 06:18:53+00:00,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan permintaan maaf soal pernyataannya yang merespon terkait tuntutan 17+8. Ia menyebut dirinya sebagai pejabat baru dan menteri kagetan. Pernyataan itu ia sampaikan setelah melakukan serah terima jabatan (sertijab) dari https://t.co/AZNpsRLoNn
2025-09-09 09:13:04+00:00,Menkeu respons tuntutan 17+8 sebut jika ekonomi RI timbuh 7% tidak akan ada demo https://t.co/DKwZBhWuRU
2025-09-09 06:39:15+00:00,Di bawah guyuran hujan massa aksi dari mahasiswa mulai berdatangan di Jalan Gerbang Pemuda Jakarta untuk menyampaikan tuntutan 17+8 di depan gerbang utama DPR RI Senayan Jakarta Selasa (9/9) siang. Awm #BeritaElshinta https://t.co/ccx1lfJFZX
2025-09-09 10:51:32+00:00,Menteri Keuangan Purbaya Yudhi Sadewa angkat bicara mengenai tuntutan 17+8 yang belakangan ramai disuarakan publik. Purbaya yang baru saja ditunjuk Presiden Prabowo Subianto menggantikan Sri Mulyani Indrawati mengaku masih mempelajari secara detail isi dari tuntutan tersebut. https://t.co/tKuQglHZUl
2025-09-09 11:43:24+00:00,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan permintaan maaf kepada masyarakat luas. Hal ini buntut dari pernyataannya yang sempat menyebut tuntutan 17+8 hanya datang dari sebagian kecil masyarakat. Purbaya meluruskan bahwa kondisi ekonomi yang tertekan bukan https://t.co/b6QbVgIM0m
2025-09-10 00:00:01+00:00,Komika Pandji Pragiwaksono mengkritik pernyataan Menteri Keuangan Purbaya Yudhi Sadewa yang menyebut 17+8 Tuntutan Rakyat hanya mewakili sebagian kecil masyarakat. Purbaya berpendapat bahwa jika pemerintah bisa menciptakan pertumbuhan ekonomi 6-7% protes akan hilang karena warga https://t.co/qXd4sNXVdJ
2025-09-09 06:32:49+00:00,Wakil Ketua Komisi VI DPR RI Fraksi Partai Gerindra Andre Rosiade berjanji akan segera berkomunikasi dengan Polri untuk membebaskan pendemo yang ditahan. Hal tersebut disampaikan oleh Andre Rosiade saat serah terima berkas 17+8 Tuntutan Rakyat di Gerbang Pancasila Gedung https://t.co/MOhwOcoI3Y
2025-09-09 02:10:18+00:00,Oalah Pak... ini termasuk provokator kah? Semoga dapat lebih bijak ke depannya ya Pak Menkeu Purbaya soal 17+8 Tuntutan Rakyat: Itu Suara Sebagian Kecil Masyarakat... https://t.co/LkuQ0potMm
2025-09-09 01:11:28+00:00,Menkeu Purbaya soal Tuntutan 17+8: Suara Sebagian Kecil Rakyat https://t.co/bz5QG3k2li
2025-09-10 13:03:28+00:00,Coba check tuntutan 17+8 beneran buat chat gpt kagak?
2025-09-11 06:40:31+00:00,@trinalDAO Berdasarkan data terkini hingga September 2025 17 tuntutan jangka pendek (deadline 5 Sep) dari 17+8 Tuntutan Rakyat memiliki progres sebagai berikut: 3已dipenuhi (misalnya penghentian tunjangan perumahan DPR) 10 mulai ditangani 4 mengalami kemunduran dan 8 belum digubris. 8
2025-09-11 02:59:00+00:00,Tanggapi 17+8 Tuntutan Rakyat Airlangga Hartarto Tekankan Upaya Cegah PHK dan Lindungi Buruh Kontrak #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/tTo1dSE4Vd
2025-09-09 18:51:08+00:00,tiktok beneran isinya orang bego atau ga buzzer anjir gue udah ngadepin salah satu bginian. gue sampe bilang juga klo gamau pake ijo pink yaudah njir lu pokus aja sama 17+8 tuntutan rakyat udah di proses kgak sama pemerintah si goblog malah masalahin si ibu pink ai lah odgj lah
2025-09-08 14:31:42+00:00,Menkeu Purbaya Respons Tuntutan 17+8: Suara Sebagian Kecil Rakyat https://t.co/gBYs4WNdBn
2025-09-09 15:22:04+00:00,Mahasiswa Masih Demo di Depan Gedung DPR: Tuntaskan Tuntutan 17+8 hingga Adili Jokowi Menggema! https://t.co/r8INzQDPUC
2025-09-10 01:00:30+00:00,Menteri Keuangan Purbaya Yudhi Sadewa menyampaikan permintaan maaf dan mengklarifikasi pernyataannya yang kontroversial soal 17+8 Tuntutan Rakyat. Ia meluruskan bahwa maksudnya bukanlah menganggap tuntutan itu kecil melainkan ia yakin bahwa tuntutan tersebut muncul karena https://t.co/4KyWSNFAjY
2025-09-09 04:59:45+00:00,Tanggapi 17 8 Tuntutan Rakyat soal Tarik Mundur Tentara Prabowo: TNI Itu Menjaga Rakyat https://t.co/SkyTp6BY1R lewat @tribunnews
2025-09-09 13:03:39+00:00,Menkeu Purbaya Minta Maaf Akui Salah Ngomong Soal Tuntutan 17+8 https://t.co/gUoUJQe7Ht
2025-09-10 03:30:01+00:00,Bahlil Lahadalia Janji Partai Golkar Beri Respons Terukur Soal 17+8 Tuntutan Rakyat #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/loqS8tvzk9
2025-09-10 02:12:50+00:00,Tuntutan 17+8 yang disuarakan masyarakat sempat ditanggapi enteng oleh Menteri Keuangan Purbaya Yudhi Sadewa. Ia meminta maaf. https://t.co/S8fIMaOatx
2025-09-11 15:01:39+00:00,Wibawanto Nugroho: Prabowo Punya Tanggung Jawab Moral Penuhi 17+8 Tuntutan Rakyat https://t.co/rwU4eS6y03
2025-09-08 12:17:15+00:00,Tagih Tuntutan 17 8 Besok BEM UI dan Aliansi Masyarakat Kepung DPR https://t.co/Yb5tY90MxI lewat @beritasatu
2025-09-09 05:19:02+00:00,Lucu setelah baca tuntutan 17 + 8 ada tuntutan TNI harus di tarik dr pengamanan sipil dan kembali ke Barak Kaga bisa lah TNI Polri saling membantu utk pengamanan stabilitas negara plgi saat demo anarkis Tujuan nya apa coba tuntutan seperti itu ?? Biar mrka bisa asik demo
2025-09-10 01:38:29+00:00,Purbaya Akui Salah soal Tuntutan 17 8 Suara Sebagian Kecil Rakyat: Saya Minta Maaf https://t.co/MBjkyJdNXh
2025-09-09 12:24:23+00:00,Menkeu Purbaya Minta Maaf Akui Salah Ngomong Soal Tuntutan 17+8 https://t.co/24kTGqPznW
2025-09-12 13:01:19+00:00,Btw kok tl sepi tuntutan 17+ 8 sih???? Woi belum dipenuhi itu tuntutan kita 
2025-09-10 03:49:59+00:00,Ini kritik mahasiswa UI terhadap pernyataan Menteri Keuangan baru Purbaya Yudhi Sadewa terkait 17+8 Tuntutan Rakyat. https://t.co/m94FyJxETP
2025-09-09 23:37:58+00:00,Katanya wakil rakyat masih sombong. Aksi #RakyatTagihJanji Massa Mahasiswa Desak DPR Keluar Gedung dan Penuhi 17+8 Tuntutan Rakyat https://t.co/l3MRtaryHX
2025-09-09 11:15:10+00:00,Mahasiswa Padati DPR Bawa 17+8 Tuntutan Rakyat #RakyatTagihJanji https://t.co/i8huRBsT18
2025-09-14 04:33:58+00:00,Andhyta F. Utami Menjawab Kritik 17+8 Tuntutan Rakyat https://t.co/i9aLWKWj7X Jawabannya lebih tertata dan politically correct. Padahal yang spontan kemaren seringnya lebih jujur heheh. Yuk udah yuk kayaknya udah pada lupa kok. Masalah baru lainnya banyak. Lanjut aja sih.
2025-09-12 15:55:00+00:00,Respons 17+8 Tuntutan Rakyat Sejauh Apa Prabowo Reformasi Polri? https://t.co/n3hBKv11f0
2025-09-09 11:17:24+00:00,VIDEO: Ratusan Mahasiswa Jabodetabek Demo Tagih Tuntutan 17+8 di DPR https://t.co/rIvZhMhG0X
2025-09-13 01:37:30+00:00,Tak hanya ramai di Indonesia 17+8 Tuntutan Rakyat menggema hampir di seluruh penjuru dunia oleh para diaspora. Nonton ulasannya dalam #PopNewsKompasTV pukul 09.30 WIB! ▶️https://t.co/rUTSoY7Gv2 https://t.co/6sYBwk7U4K
